"STATION","NAME","DATE","AWND","DAPR","MDPR","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","TOBS","WDF2","WDF5","WESD","WESF","WSF2","WSF5","WT01","WT02","WT03","WT05","WT08","WT09"
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-12","8.72",,,,"0.00",,,"65","74","60",,"  310","  310",,,"19.9","25.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-13","8.50",,,,"0.00",,,"64","74","58",,"  310","  300",,,"21.9","25.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-14","7.61",,,,"0.00",,,"63","74","58",,"  300","  300",,,"21.0","25.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-15","9.17",,,,"0.00",,,"65","73","61",,"  290","  290",,,"21.0","27.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-16","9.40",,,,"0.00",,,"66","73","63",,"  280","  270",,,"19.9","27.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-17","8.50",,,,"0.00",,,"67","75","61",,"  260","  250",,,"19.9","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-18","9.62",,,,"0.00",,,"67","74","61",,"  280","  290",,,"21.9","27.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-19","10.51",,,,"0.00",,,"65","73","60",,"  290","  290",,,"23.0","29.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-20","6.49",,,,"0.00",,,"63","73","58",,"  250","  260",,,"18.1","21.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-21","6.04",,,,"0.00",,,"64","74","57",,"  230","  180",,,"15.0","21.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-22","8.05",,,,"0.00",,,"64","70","57",,"  280","  280",,,"17.0","23.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-23","9.84",,,,"0.00",,,"62","70","55",,"  280","  280",,,"19.9","25.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-24","6.93",,,,"0.00",,,"62","73","55",,"  290","  290",,,"21.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-25","10.07",,,,"0.00",,,"66","77","59",,"  240","  230",,,"21.9","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-26","12.30",,,,"0.01",,,"70","77","63",,"  280","  280",,,"25.1","33.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-27","14.99",,,,"0.00",,,"67","76","61",,"  280","  280",,,"31.1","38.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-28","12.53",,,,"0.00",,,"65","74","58",,"  280","  280",,,"25.9","33.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-29","15.21",,,,"0.00",,,"64","70","60",,"  260","  270",,,"25.1","33.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-09-30","11.18",,,,"0.02",,,"63","67","58",,"  270","  270",,,"21.9","27.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-01","6.71",,,,"0.00",,,"63","74","57",,"  300","  310",,,"19.9","23.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-02","10.51",,,,"0.00",,,"61","74","55",,"  300","  300",,,"23.0","28.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-03","7.38",,,,"0.00",,,"62","75","55",,"  300","  300",,,"17.0","21.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-04","2.24",,,,"0.00",,,"70","90","61",,"  290","  290",,,"12.1","13.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-05","4.92",,,,"0.00",,,"76","92","65",,"  280","  290",,,"19.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-06","6.26",,,,"0.00",,,"77","92","66",,"  290","  290",,,"21.0","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-07","8.05",,,,"0.00",,,"76","91","63",,"  290","  300",,,"19.9","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-08","13.87",,,,"0.00",,,"65","69","58",,"  300","  290",,,"25.9","32.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-09","6.71",,,,"0.00",,,"62","74","57",,"  200","  200",,,"14.1","19.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-10","12.53",,,,"0.00",,,"67","73","60",,"  270","  270",,,"21.9","30.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-11","14.99",,,,"0.00",,,"65","71","59",,"  290","  290",,,"23.0","31.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-12","7.83",,,,"0.00",,,"63","77","55",,"  290","  280",,,"21.9","27.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-13","6.71",,,,"0.00",,,"64","74","55",,"  280","  300",,,"21.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-14","6.71",,,,"0.00",,,"66","74","61",,"  280","  290",,,"19.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-15","8.50",,,,"0.00",,,"66","77","57",,"  300","  300",,,"19.9","25.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-16","8.28",,,,"0.00",,,"63","76","56",,"  280","  280",,,"19.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-17","10.07",,,,"0.00",,,"66","77","59",,"  290","  290",,,"25.1","33.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-18","3.58",,,,"0.00",,,"65","86","58",,"  290","  300",,,"15.0","18.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-19","5.37",,,,"0.00",,,"72","88","61",,"  300","  300",,,"17.0","19.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-20","6.49",,,,"0.00",,,"66","73","60",,"  230","  310",,,"16.1","21.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-21","7.16",,,,"0.00",,,"64","72","57",,"  280","  240",,,"18.1","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-22","9.62",,,,"0.00",,,"65","70","62",,"  250","  250",,,"18.1","23.9","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-23","8.50",,,,"0.00",,,"65","72","60",,"  270","  300",,,"21.9","28.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-24","9.17",,,,"0.00",,,"62","71","57",,"  280","  270",,,"25.1","32.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-25","12.08",,,,"0.00",,,"61","68","58",,"  270","  270",,,"25.1","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-26","10.07",,,,"0.00",,,"59","67","50",,"  280","  290",,,"21.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-27","10.96",,,,"0.00",,,"57","65","50",,"  280","  290",,,"23.0","30.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-28","8.50",,,,"0.00",,,"58","70","49",,"  290","  290",,,"19.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-29","7.16",,,,"0.00",,,"63","74","50",,"   60","   60",,,"19.9","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-30","3.36",,,,"0.00",,,"60","74","50",,"  290","  300",,,"13.0","15.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-10-31","1.12",,,,"0.00",,,"60","74","50",,"  190","   30",,,"6.0","6.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-01","3.36",,,,"0.00",,,"61","73","50",,"  290","  290",,,"12.1","15.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-02","4.70",,,,"0.00",,,"63","76","54",,"  280","  280",,,"16.1","19.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-03","7.61",,,,"0.00",,,"66","79","58",,"  280","  280",,,"21.0","25.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-04","7.83",,,,"0.00",,,"66","75","59",,"  290","  290",,,"25.9","31.1","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-05","5.59",,,,"0.04",,,"63","72","59",,"  230","  190",,,"16.1","19.9","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-06","8.50",,,,"0.01",,,"66","70","60",,"  220","  230",,,"16.1","19.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-07","10.96",,,,"0.00",,,"62","66","57",,"  290","  260",,,"23.0","28.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-08","6.26",,,,"0.00",,,"59","75","50",,"  280","  290",,,"18.1","21.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-09","6.71",,,,"0.00",,,"57","66","48",,"  290","  290",,,"21.0","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-10","4.47",,,,"0.00",,,"57","71","49",,"  290","  280",,,"17.0","19.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-11","4.47",,,,"0.00",,,"60","71","51",,"  290","  290",,,"16.1","21.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-12","4.92",,,,"0.00",,,"60","70","51",,"  280","  290",,,"14.1","17.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-13","4.25",,,,"0.00",,,"60","67","52",,"  230","  230",,,"17.0","21.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-14","7.38",,,,"0.03",,,"62","73","56",,"  170","  200",,,"21.0","29.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-15","6.04",,,,"0.06",,,"62","68","58",,"  150","  200",,,"17.0","23.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-16","3.58",,,,"0.20",,,"62","69","58",,"   60","  250",,,"10.1","12.1",,,"    1",,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-17","5.59",,,,"0.29",,,"62","65","57",,"  130","  150",,,"16.1","23.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-18","13.42",,,,"0.48",,,"62","65","56",,"  300","  310",,,"32.0","42.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-19","10.51",,,,"0.00",,,"58","63","51",,"  290","  360",,,"19.9","23.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-20","6.71",,,,"0.00",,,"59","69","52",,"   10","   10",,,"21.9","28.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-21","4.25",,,,"0.00",,,"57","64","48",,"   90","  290",,,"8.9","10.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-22","2.68",,,,"0.00",,,"56","67","48",,"  290","  290",,,"14.1","15.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-23","7.61",,,,"0.00",,,"60","70","52",,"  290","  290",,,"18.1","21.9","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-24","8.50",,,,"0.00",,,"59","63","52",,"   10","   20",,,"21.9","25.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-25","6.26",,,,"0.00",,,"55","64","47",,"   50","   60",,,"15.0","17.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-26","3.13",,,,"0.00",,,"55","62","46",,"   70","  140",,,"6.9","10.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-27","2.91",,,,"0.00",,,"53","65","45",,"   60","   70",,,"12.1","14.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-28","2.46",,,,"0.08",,,"54","62","45",,"  160","  170",,,"8.1","10.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-29","6.04",,,,"0.23",,,"57","63","53",,"  290","  290",,,"15.0","19.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-11-30","13.42",,,,"0.00",,,"58","63","53",,"  290","  290",,,"25.9","33.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-01","8.95",,,,"0.00",,,"56","62","49",,"  290","  300",,,"21.0","25.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-02","5.59",,,,"0.04",,,"58","64","55",,"  260","  260",,,"13.0","16.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-03","5.37",,,,"0.00",,,"59","65","56",,"  290","  290",,,"12.1","14.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-04","3.80",,,,"0.00",,,"57","63","51",,"  290","  300",,,"14.1","18.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-05","2.01",,,,"0.00",,,"56","66","52",,"   30","   20",,,"8.1","11.0","    1","    1",,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-06","9.17",,,,"0.11",,,"58","64","49",,"  150","  190",,,"23.9","30.0","    1","    1",,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-07","8.28",,,,"0.01",,,"57","63","49",,"  190","  200",,,"19.9","25.9",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-08","6.71",,,,"0.00",,,"52","59","44",,"  360","  350",,,"18.1","23.9",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-09","5.14",,,,"0.00",,,"53","61","43",,"  140","  360",,,"13.0","15.0",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-10","2.24",,,,"0.00",,,"52","59","45",,"  350","  340",,,"8.1","12.1",,,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-11","5.14",,,,"0.00",,,"52","63","44",,"  280","  290",,,"17.0","21.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-12","4.70",,,,"0.00",,,"57","61","51",,"  280","  280",,,"19.9","23.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-13","2.91",,,,"0.00",,,"54","63","47",,"  130","  130",,,"8.9","11.0","    1","    1",,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-14","2.24",,,,"0.00",,,"54","60","46",,"   90","   80",,,"12.1","14.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-15","4.03",,,,"0.00",,,"54","63","48",,"   80","   80",,,"10.1","12.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-16","3.36",,,,"0.00",,,"55","64","46",,"  150","  140",,,"8.9","12.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-17","3.58",,,,"0.07",,,"56","59","51",,"   60","   60",,,"14.1","17.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-18","10.51",,,,"0.80",,,"56","64","53",,"  170","  180",,,"23.9","32.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-19","10.51",,,,"0.19",,,"62","65","59",,"  200","  200",,,"25.1","36.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-20","8.50",,,,"1.30",,,"59","60","55",,"   70","  120",,,"17.0","21.9","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-21","2.46",,,,"0.00",,,"58","62","53",,"   50","  150",,,"8.9","11.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-22","9.84",,,,"0.00",,,"57","63","53",,"  280","  280",,,"28.0","35.1","    1","    1",,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-23","4.25",,,,"0.00",,,"54","62","47",,"  290","  290",,,"16.1","19.0",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-24","2.91",,,,"0.00",,,"51","57","44",,"  300","  300",,,"12.1","14.1",,,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-25","3.80",,,,"0.00",,,"51","60","45",,"  290","  270",,,"13.0","15.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-26","3.36",,,,"0.00",,,"53","58","48",,"  130","  140",,,"15.0","18.1","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-27","10.51",,,,"0.21",,,"57","61","53",,"  130","  150",,,"23.9","30.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-28","2.68",,,,"0.01",,,"58","63","56",,"   40","   30",,,"10.1","11.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-29","9.62",,,,"0.98",,,"60","65","56",,"  180","  180",,,"23.9","34.0","    1",,,,"    1",
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-30","7.61",,,,"0.19",,,"57","62","52",,"  270","  300",,,"16.1","21.0","    1",,,,,
"USW00023234","SAN FRANCISCO INTERNATIONAL AIRPORT, CA US","2023-12-31","2.91",,,,"0.00",,,"54","58","49",,"   60","   80",,,"6.9","8.9","    1",,,,"    1",
"USC00043244","FREMONT, CA US","2023-01-01",,,,,"0.41",,,,"56","38","55",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-02",,,,,"0.04",,,,"55","38","46",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-03",,,,,"0.30",,,,"53","42","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-04",,,,,"0.22",,,,"57","43","57",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-05",,,,,"1.27",,,,"58","48","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-06",,,,,"0.06",,,,"57","45","56",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-07",,,,,"0.00",,,,"57","49","55",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-08",,,,,"0.12",,,,"60","47","57",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-09",,,,,"1.18",,,,"57","52","54",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-10",,,,,"0.43",,,,"55","45","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-11",,,,,"0.18",,,,"52","47","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-12",,,,,"0.04",,,,"63","50","59",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-13",,,,,"0.35",,,,"60","49","53",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-14",,,,,"0.82",,,,"55","50","53",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-15",,,,,"0.15",,,,"53","45","47",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-16",,,,,"1.33",,,,"53","40","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-17",,,,,"0.01",,,,"54","37","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-18",,,,,"0.00",,,,"54","33","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-19",,,,,"0.24",,,,"52","37","48",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-20",,,,,"0.00",,,,"51","32","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-21",,,,,"0.00",,,,"53","30","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-22",,,,,"0.00",,,,"56","34","54",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-23",,,,,"0.00",,,,"58","41","55",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-24",,,,,"0.00",,,,"62","34","58",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-26",,,,,"0.00",,,,"64","43","61",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-27",,,,,"0.00",,,,"61","35","57",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-28",,,,,"0.00",,,,"57","40","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-29",,,,,"0.03",,,,"51","43","44",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-30",,,,,"0.00",,,,"50","35","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-01-31",,,,,"0.00",,,,"57","32","53",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-01",,,,,"0.00",,,,"56","32","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-02",,,,,"0.00",,,,"58","33","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-03",,,,,"0.49",,,,"54","43","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-04",,,,,"0.11",,,,"59","43","55",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-05",,,,,"0.36",,,,"55","44","48",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-06",,,,,"0.00",,,,"56","37","54",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-07",,,,,"0.00",,,,"58","35","54",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-08",,,,,"0.00",,,,"61","35","57",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-09",,,,,"0.00",,,,"64","36","58",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-10",,,,,"0.00",,,,"58","36","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-11",,,,,"0.09",,,,"52","40","50",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-12",,,,,"0.00",,,,"61","35","58",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-13",,,,,"0.00",,,,"59","36","54",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-14",,,,,"0.00",,,,"54","37","48",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-15",,,,,"0.00",,,,"54","32","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-16",,,,,"0.00",,,,"56","32","56",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-17",,,,,"0.00",,,,"59","36","56",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-18",,,,,"0.00",,,,"62","32","57",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-19",,,,,"0.00",,,,"63","34","60",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-20",,,,,"0.00",,,,"65","38","60",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-21",,,,,"0.00",,,,"61","40","47",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-22",,,,,"0.00",,,,"47","39","44",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-23",,,,,"0.09",,,,"49","35","45",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-24",,,,,"1.26",,,,"48","34","46",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-25",,,,,"0.00",,,,"49","35","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-26",,,,,"0.07",,,,"49","42","46",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-27",,,,,"0.75",,,,"49","35","45",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-02-28",,,,,"0.46",,,,"51","38","50",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-03-01",,,,,"0.07",,,,"52","33","51",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-03-02",,,,,"0.00",,,,"58","32","52",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-03-03",,,,,"0.00",,,,"55","38","50",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-03-04",,,,,"0.08",,,,"51","41","49",,,,,,,,,,,,
"USC00043244","FREMONT, CA US","2023-03-05",,,,,"0.30",,,,"53","38","49",,,,,,,,,,,,
